"GOID","Term","Class","Pvalue","p.adj","nlog10p.adj","OddsRatio","ExpCount","Count","Size","cluster"
"GO:1902956","regulation of mitochondrial electron transport, NADH to ubiquinone","BP",0.143286643798661,0.262509547173502,0.580854897174706,7.67473903966597,0.152655570868229,1,6,"7"
"GO:1903026","negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding","BP",0.143286643798661,0.262509547173502,0.580854897174706,7.67473903966597,0.152655570868229,1,6,"7"
"GO:1903121","regulation of TRAIL-activated apoptotic signaling pathway","BP",0.143286643798661,0.262509547173502,0.580854897174706,7.67473903966597,0.152655570868229,1,6,"7"
"GO:1903333","negative regulation of protein folding","BP",0.143286643798661,0.262509547173502,0.580854897174706,7.67473903966597,0.152655570868229,1,6,"7"
"GO:1903371","regulation of endoplasmic reticulum tubular network organization","BP",0.143286643798661,0.262509547173502,0.580854897174706,7.67473903966597,0.152655570868229,1,6,"7"
"GO:1903551","regulation of extracellular exosome assembly","BP",0.143286643798661,0.262509547173502,0.580854897174706,7.67473903966597,0.152655570868229,1,6,"7"
"GO:1903613","regulation of protein tyrosine phosphatase activity","BP",0.143286643798661,0.262509547173502,0.580854897174706,7.67473903966597,0.152655570868229,1,6,"7"
"GO:1903722","regulation of centriole elongation","BP",0.143286643798661,0.262509547173502,0.580854897174706,7.67473903966597,0.152655570868229,1,6,"7"
"GO:1903935","response to sodium arsenite","BP",0.143286643798661,0.262509547173502,0.580854897174706,7.67473903966597,0.152655570868229,1,6,"7"
"GO:1904783","positive regulation of NMDA glutamate receptor activity","BP",0.143286643798661,0.262509547173502,0.580854897174706,7.67473903966597,0.152655570868229,1,6,"7"
"GO:1905274","regulation of modification of postsynaptic actin cytoskeleton","BP",0.143286643798661,0.262509547173502,0.580854897174706,7.67473903966597,0.152655570868229,1,6,"7"
"GO:1905600","regulation of receptor-mediated endocytosis involved in cholesterol transport","BP",0.143286643798661,0.262509547173502,0.580854897174706,7.67473903966597,0.152655570868229,1,6,"7"
"GO:2000143","negative regulation of DNA-templated transcription, initiation","BP",0.143286643798661,0.262509547173502,0.580854897174706,7.67473903966597,0.152655570868229,1,6,"7"
"GO:2000323","negative regulation of glucocorticoid receptor signaling pathway","BP",0.143286643798661,0.262509547173502,0.580854897174706,7.67473903966597,0.152655570868229,1,6,"7"
"GO:2000646","positive regulation of receptor catabolic process","BP",0.143286643798661,0.262509547173502,0.580854897174706,7.67473903966597,0.152655570868229,1,6,"7"
"GO:2001015","negative regulation of skeletal muscle cell differentiation","BP",0.143286643798661,0.262509547173502,0.580854897174706,7.67473903966597,0.152655570868229,1,6,"7"
"GO:2001188","regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","BP",0.143286643798661,0.262509547173502,0.580854897174706,7.67473903966597,0.152655570868229,1,6,"7"
"GO:2001268","negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway","BP",0.143286643798661,0.262509547173502,0.580854897174706,7.67473903966597,0.152655570868229,1,6,"7"
"GO:0032635","interleukin-6 production","BP",0.14369120512918,0.26317022248277,0.579763252379606,1.6545091376023,4.32524117459981,7,170,"7"
"GO:0002286","T cell activation involved in immune response","BP",0.145166309479166,0.265790592317555,0.575460395014353,1.8504048582996,2.77324287077282,5,109,"7"
"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","BP",0.145929648900436,0.267106560899972,0.573315444334825,2.35361314337056,1.32301494752465,3,52,"7"
"GO:0006110","regulation of glycolytic process","BP",0.146627362117614,0.26830164122285,0.571376670705447,2.02454666076957,2.03540761157638,4,80,"7"
"GO:0030098","lymphocyte differentiation","BP",0.147287966607128,0.269428109960321,0.569557095458654,1.41389751786953,9.36287501325135,13,368,"7"
"GO:0007266","Rho protein signal transduction","BP",0.147410373328344,0.26948740105722,0.569461533925217,1.7241639901757,3.56196332025867,6,140,"7"
"GO:0097553","calcium ion transmembrane import into cytosol","BP",0.147410373328344,0.26948740105722,0.569461533925217,1.7241639901757,3.56196332025867,6,140,"7"
"GO:1901989","positive regulation of cell cycle phase transition","BP",0.149128143281321,0.272544537721035,0.564562517585596,1.83268170426065,2.79868546591752,5,110,"7"
"GO:0006403","RNA localization","BP",0.149229659840712,0.272546053760343,0.564560101812819,1.52857824293611,6.00445245415032,9,236,"7"
"GO:0060560","developmental growth involved in morphogenesis","BP",0.149229659840712,0.272546053760343,0.564560101812819,1.52857824293611,6.00445245415032,9,236,"7"
"GO:0002026","regulation of the force of heart contraction","BP",0.149766081637216,0.272546053760343,0.564560101812819,3.07297071129707,0.686950068907028,2,27,"7"
"GO:0006516","glycoprotein catabolic process","BP",0.149766081637216,0.272546053760343,0.564560101812819,3.07297071129707,0.686950068907028,2,27,"7"
"GO:0006779","porphyrin-containing compound biosynthetic process","BP",0.149766081637216,0.272546053760343,0.564560101812819,3.07297071129707,0.686950068907028,2,27,"7"
"GO:0008053","mitochondrial fusion","BP",0.149766081637216,0.272546053760343,0.564560101812819,3.07297071129707,0.686950068907028,2,27,"7"
"GO:0009651","response to salt stress","BP",0.149766081637216,0.272546053760343,0.564560101812819,3.07297071129707,0.686950068907028,2,27,"7"
"GO:0031954","positive regulation of protein autophosphorylation","BP",0.149766081637216,0.272546053760343,0.564560101812819,3.07297071129707,0.686950068907028,2,27,"7"
"GO:0033014","tetrapyrrole biosynthetic process","BP",0.149766081637216,0.272546053760343,0.564560101812819,3.07297071129707,0.686950068907028,2,27,"7"
"GO:0034389","lipid droplet organization","BP",0.149766081637216,0.272546053760343,0.564560101812819,3.07297071129707,0.686950068907028,2,27,"7"
"GO:0036037","CD8-positive, alpha-beta T cell activation","BP",0.149766081637216,0.272546053760343,0.564560101812819,3.07297071129707,0.686950068907028,2,27,"7"
"GO:1900120","regulation of receptor binding","BP",0.149766081637216,0.272546053760343,0.564560101812819,3.07297071129707,0.686950068907028,2,27,"7"
"GO:1903319","positive regulation of protein maturation","BP",0.149766081637216,0.272546053760343,0.564560101812819,3.07297071129707,0.686950068907028,2,27,"7"
"GO:1904357","negative regulation of telomere maintenance via telomere lengthening","BP",0.149766081637216,0.272546053760343,0.564560101812819,3.07297071129707,0.686950068907028,2,27,"7"
"GO:0006629","lipid metabolic process","BP",0.150470653583331,0.273745062062748,0.562653706081477,1.19941297945756,36.5610092229407,43,1437,"7"
"GO:0008584","male gonad development","BP",0.150897326266795,0.27435461050754,0.561687737122143,1.71129864041256,3.58740591540337,6,141,"7"
"GO:0032355","response to estradiol","BP",0.150897326266795,0.27435461050754,0.561687737122143,1.71129864041256,3.58740591540337,6,141,"7"
"GO:0016126","sterol biosynthetic process","BP",0.151360138348718,0.27502908633813,0.560621373921884,1.99814471243043,2.06085020672109,4,81,"7"
"GO:0021766","hippocampus development","BP",0.151360138348718,0.27502908633813,0.560621373921884,1.99814471243043,2.06085020672109,4,81,"7"
"GO:0048588","developmental cell growth","BP",0.151882785442958,0.275516951488474,0.559851675536609,1.52179014415018,6.02989504929503,9,237,"7"
"GO:0032210","regulation of telomere maintenance via telomerase","BP",0.15195065800074,0.275516951488474,0.559851675536609,2.30641509433962,1.34845754266935,3,53,"7"
"GO:0032731","positive regulation of interleukin-1 beta production","BP",0.15195065800074,0.275516951488474,0.559851675536609,2.30641509433962,1.34845754266935,3,53,"7"
"GO:0043331","response to dsRNA","BP",0.15195065800074,0.275516951488474,0.559851675536609,2.30641509433962,1.34845754266935,3,53,"7"
"GO:0045661","regulation of myoblast differentiation","BP",0.15195065800074,0.275516951488474,0.559851675536609,2.30641509433962,1.34845754266935,3,53,"7"
"GO:0045744","negative regulation of G protein-coupled receptor signaling pathway","BP",0.15195065800074,0.275516951488474,0.559851675536609,2.30641509433962,1.34845754266935,3,53,"7"
"GO:2000772","regulation of cellular senescence","BP",0.15195065800074,0.275516951488474,0.559851675536609,2.30641509433962,1.34845754266935,3,53,"7"
"GO:0021543","pallium development","BP",0.153052148747286,0.27736075951182,0.556954982098195,1.62434091545888,4.40156896003392,7,173,"7"
"GO:0035295","tube development","BP",0.153060161994751,0.27736075951182,0.556954982098195,1.22062045085153,29.2080992261211,35,1148,"7"
"GO:0035305","negative regulation of dephosphorylation","BP",0.153135359694631,0.277413088085646,0.556873053178784,1.81529294935452,2.82412806106223,5,111,"7"
"GO:0046546","development of primary male sexual characteristics","BP",0.154420963001749,0.279657437985326,0.55337362535048,1.69862248696947,3.61284851054808,6,142,"7"
"GO:0071383","cellular response to steroid hormone stimulus","BP",0.156019568077867,0.282467107986199,0.549032116523344,1.55692518404383,5.24117459980918,8,206,"7"
"GO:1903313","positive regulation of mRNA metabolic process","BP",0.156150406362095,0.282618550529642,0.548799335310351,1.97241973712562,2.08629280186579,4,82,"7"
"GO:0032200","telomere organization","BP",0.156234177296134,0.282684739524636,0.548697635865377,1.61452570546012,4.42701155517863,7,174,"7"
"GO:0006275","regulation of DNA replication","BP",0.1571870955208,0.284323018747832,0.546187978471786,1.79822921790457,2.84957065620693,5,112,"7"
"GO:0009620","response to fungus","BP",0.158049136849584,0.285613885605212,0.544220682417121,2.26106794919226,1.37390013781406,3,54,"7"
"GO:0002360","T cell lineage commitment","BP",0.158711472916037,0.285613885605212,0.544220682417121,2.95461860315417,0.712392664051733,2,28,"7"
"GO:0010460","positive regulation of heart rate","BP",0.158711472916037,0.285613885605212,0.544220682417121,2.95461860315417,0.712392664051733,2,28,"7"
"GO:0010575","positive regulation of vascular endothelial growth factor production","BP",0.158711472916037,0.285613885605212,0.544220682417121,2.95461860315417,0.712392664051733,2,28,"7"
"GO:0010894","negative regulation of steroid biosynthetic process","BP",0.158711472916037,0.285613885605212,0.544220682417121,2.95461860315417,0.712392664051733,2,28,"7"
"GO:0015867","ATP transport","BP",0.158711472916037,0.285613885605212,0.544220682417121,2.95461860315417,0.712392664051733,2,28,"7"
"GO:0021680","cerebellar Purkinje cell layer development","BP",0.158711472916037,0.285613885605212,0.544220682417121,2.95461860315417,0.712392664051733,2,28,"7"
"GO:0022011","myelination in peripheral nervous system","BP",0.158711472916037,0.285613885605212,0.544220682417121,2.95461860315417,0.712392664051733,2,28,"7"
"GO:0030194","positive regulation of blood coagulation","BP",0.158711472916037,0.285613885605212,0.544220682417121,2.95461860315417,0.712392664051733,2,28,"7"
"GO:0032292","peripheral nervous system axon ensheathment","BP",0.158711472916037,0.285613885605212,0.544220682417121,2.95461860315417,0.712392664051733,2,28,"7"
"GO:0042745","circadian sleep/wake cycle","BP",0.158711472916037,0.285613885605212,0.544220682417121,2.95461860315417,0.712392664051733,2,28,"7"
"GO:0045745","positive regulation of G protein-coupled receptor signaling pathway","BP",0.158711472916037,0.285613885605212,0.544220682417121,2.95461860315417,0.712392664051733,2,28,"7"
"GO:0045932","negative regulation of muscle contraction","BP",0.158711472916037,0.285613885605212,0.544220682417121,2.95461860315417,0.712392664051733,2,28,"7"
"GO:0090200","positive regulation of release of cytochrome c from mitochondria","BP",0.158711472916037,0.285613885605212,0.544220682417121,2.95461860315417,0.712392664051733,2,28,"7"
"GO:1900048","positive regulation of hemostasis","BP",0.158711472916037,0.285613885605212,0.544220682417121,2.95461860315417,0.712392664051733,2,28,"7"
"GO:1990776","response to angiotensin","BP",0.158711472916037,0.285613885605212,0.544220682417121,2.95461860315417,0.712392664051733,2,28,"7"
"GO:2000191","regulation of fatty acid transport","BP",0.158711472916037,0.285613885605212,0.544220682417121,2.95461860315417,0.712392664051733,2,28,"7"
"GO:0002440","production of molecular mediator of immune response","BP",0.158988824434304,0.286027056033958,0.543592883897223,1.43833616421524,7.78543411427966,11,306,"7"
"GO:0050680","negative regulation of epithelial cell proliferation","BP",0.15944645291789,0.286764206163736,0.542475058149638,1.60482734319944,4.45245415032333,7,175,"7"
"GO:0050803","regulation of synapse structure or activity","BP",0.159980949944579,0.287639120149529,0.541152048366743,1.50177847630077,6.10622283472914,9,240,"7"
"GO:0055117","regulation of cardiac muscle contraction","BP",0.160996584766479,0.289343487970982,0.538586287518832,1.9473460270184,2.1117353970105,4,83,"7"
"GO:0042391","regulation of membrane potential","BP",0.161073833510645,0.289343487970982,0.538586287518832,1.35348206210431,11.2710696491042,15,443,"7"
"GO:0048732","gland development","BP",0.161073833510645,0.289343487970982,0.538586287518832,1.35348206210431,11.2710696491042,15,443,"7"
"GO:0001933","negative regulation of protein phosphorylation","BP",0.163074747084746,0.289440146060723,0.538441231325369,1.350251898639,11.2965122442489,15,444,"7"
"GO:0046164","alcohol catabolic process","BP",0.164221591137612,0.289440146060723,0.538441231325369,2.2174649250121,1.39934273295876,3,55,"7"
"GO:0043405","regulation of MAP kinase activity","BP",0.164400215499868,0.289440146060723,0.538441231325369,1.4029526029526,8.70136753948903,12,342,"7"
"GO:0009612","response to mechanical stimulus","BP",0.164892890609714,0.289440146060723,0.538441231325369,1.53343452230374,5.3175023852433,8,209,"7"
"GO:0002069","columnar/cuboidal epithelial cell maturation","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0002536","respiratory burst involved in inflammatory response","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0002606","positive regulation of dendritic cell antigen processing and presentation","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0006701","progesterone biosynthetic process","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0006787","porphyrin-containing compound catabolic process","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0007008","outer mitochondrial membrane organization","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0008635","activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0009188","ribonucleoside diphosphate biosynthetic process","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0009445","putrescine metabolic process","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0009992","cellular water homeostasis","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0010572","positive regulation of platelet activation","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0010760","negative regulation of macrophage chemotaxis","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0015846","polyamine transport","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0016198","axon choice point recognition","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0019064","fusion of virus membrane with host plasma membrane","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0019405","alditol catabolic process","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0019673","GDP-mannose metabolic process","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0021861","forebrain radial glial cell differentiation","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0023041","neuronal signal transduction","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0030046","parallel actin filament bundle assembly","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0030091","protein repair","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0030578","PML body organization","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0030913","paranodal junction assembly","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0031086","nuclear-transcribed mRNA catabolic process, deadenylation-independent decay","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0031580","membrane raft distribution","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0032074","negative regulation of nuclease activity","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0032489","regulation of Cdc42 protein signal transduction","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0032627","interleukin-23 production","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0032667","regulation of interleukin-23 production","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0033015","tetrapyrrole catabolic process","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0033029","regulation of neutrophil apoptotic process","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0034128","negative regulation of MyD88-independent toll-like receptor signaling pathway","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0034141","positive regulation of toll-like receptor 3 signaling pathway","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0035726","common myeloid progenitor cell proliferation","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0036089","cleavage furrow formation","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0040031","snRNA modification","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0042167","heme catabolic process","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0042747","circadian sleep/wake cycle, REM sleep","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0042797","tRNA transcription by RNA polymerase III","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0043307","eosinophil activation","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0044362","negative regulation of molecular function in other organism","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0044854","plasma membrane raft assembly","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0045650","negative regulation of macrophage differentiation","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0045906","negative regulation of vasoconstriction","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0046149","pigment catabolic process","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0046719","regulation by virus of viral protein levels in host cell","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0048318","axial mesoderm development","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0051096","positive regulation of helicase activity","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0051597","response to methylmercury","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0051902","negative regulation of mitochondrial depolarization","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0052204","negative regulation of molecular function in other organism involved in symbiotic interaction","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0060052","neurofilament cytoskeleton organization","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0060073","micturition","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0060613","fat pad development","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0060710","chorio-allantoic fusion","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0060836","lymphatic endothelial cell differentiation","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0060839","endothelial cell fate commitment","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0061511","centriole elongation","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0061518","microglial cell proliferation","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0070244","negative regulation of thymocyte apoptotic process","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0070459","prolactin secretion","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0071455","cellular response to hyperoxia","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0071971","extracellular exosome assembly","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0072319","vesicle uncoating","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0090238","positive regulation of arachidonic acid secretion","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:1900223","positive regulation of amyloid-beta clearance","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:1901299","negative regulation of hydrogen peroxide-mediated programmed cell death","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:1901388","regulation of transforming growth factor beta activation","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:1902075","cellular response to salt","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:1903059","regulation of protein lipidation","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:1903071","positive regulation of ER-associated ubiquitin-dependent protein catabolic process","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:1903608","protein localization to cytoplasmic stress granule","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:1904141","positive regulation of microglial cell migration","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:2000391","positive regulation of neutrophil extravasation","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:2000535","regulation of entry of bacterium into host cell","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:2001046","positive regulation of integrin-mediated signaling pathway","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:2001300","lipoxin metabolic process","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:2001301","lipoxin biosynthetic process","BP",0.165090589237507,0.289440146060723,0.538441231325369,6.39526791927627,0.178098166012933,1,7,"7"
"GO:0030004","cellular monovalent inorganic cation homeostasis","BP",0.165420599353281,0.289933851193094,0.537701075682934,1.76504104297441,2.90045584649634,5,114,"7"
"GO:0015844","monoamine transport","BP",0.165897077238444,0.290683907425699,0.536579010574505,1.92289915966387,2.1371779921552,4,84,"7"
"GO:0072359","circulatory system development","BP",0.167288498171332,0.292821752687174,0.533396664221901,1.20405405405405,30.4293437930669,36,1196,"7"
"GO:0008209","androgen metabolic process","BP",0.167752785685372,0.292821752687174,0.533396664221901,2.84503331783666,0.737835259196438,2,29,"7"
"GO:0009435","NAD biosynthetic process","BP",0.167752785685372,0.292821752687174,0.533396664221901,2.84503331783666,0.737835259196438,2,29,"7"
"GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","BP",0.167752785685372,0.292821752687174,0.533396664221901,2.84503331783666,0.737835259196438,2,29,"7"
"GO:0030970","retrograde protein transport, ER to cytosol","BP",0.167752785685372,0.292821752687174,0.533396664221901,2.84503331783666,0.737835259196438,2,29,"7"
"GO:0043153","entrainment of circadian clock by photoperiod","BP",0.167752785685372,0.292821752687174,0.533396664221901,2.84503331783666,0.737835259196438,2,29,"7"
"GO:0045577","regulation of B cell differentiation","BP",0.167752785685372,0.292821752687174,0.533396664221901,2.84503331783666,0.737835259196438,2,29,"7"
"GO:0050820","positive regulation of coagulation","BP",0.167752785685372,0.292821752687174,0.533396664221901,2.84503331783666,0.737835259196438,2,29,"7"
"GO:0061099","negative regulation of protein tyrosine kinase activity","BP",0.167752785685372,0.292821752687174,0.533396664221901,2.84503331783666,0.737835259196438,2,29,"7"
"GO:0070979","protein K11-linked ubiquitination","BP",0.167752785685372,0.292821752687174,0.533396664221901,2.84503331783666,0.737835259196438,2,29,"7"
"GO:0071624","positive regulation of granulocyte chemotaxis","BP",0.167752785685372,0.292821752687174,0.533396664221901,2.84503331783666,0.737835259196438,2,29,"7"
"GO:0150117","positive regulation of cell-substrate junction organization","BP",0.167752785685372,0.292821752687174,0.533396664221901,2.84503331783666,0.737835259196438,2,29,"7"
"GO:1903513","endoplasmic reticulum to cytosol transport","BP",0.167752785685372,0.292821752687174,0.533396664221901,2.84503331783666,0.737835259196438,2,29,"7"
"GO:0065004","protein-DNA complex assembly","BP",0.168283019010802,0.293661713536041,0.532152671399919,1.4822799281398,6.18255062016326,9,243,"7"
"GO:0090287","regulation of cellular response to growth factor stimulus","BP",0.168720701796714,0.294339727078509,0.53115111715085,1.41878044084404,7.88720449485848,11,310,"7"
"GO:0034620","cellular response to unfolded protein","BP",0.168871369190445,0.294431042236266,0.531016403705439,1.6497287522604,3.7146188911269,6,146,"7"
"GO:0044344","cellular response to fibroblast growth factor stimulus","BP",0.168871369190445,0.294431042236266,0.531016403705439,1.6497287522604,3.7146188911269,6,146,"7"
"GO:0009314","response to radiation","BP",0.169155191915509,0.294840059482534,0.530413509855507,1.34065113500597,11.372840029683,15,447,"7"
"GO:0051260","protein homooligomerization","BP",0.169260935311926,0.2949385340655,0.530268482657656,1.57641284324271,4.52878193575745,7,178,"7"
"GO:0051962","positive regulation of nervous system development","BP",0.17001262633143,0.296162192873455,0.52847038293303,1.30249525755144,14.044312519877,18,552,"7"
"GO:0001755","neural crest cell migration","BP",0.170464543856383,0.296518197257008,0.527948648924347,2.17550729797081,1.42478532810347,3,56,"7"
"GO:0002712","regulation of B cell mediated immunity","BP",0.170464543856383,0.296518197257008,0.527948648924347,2.17550729797081,1.42478532810347,3,56,"7"
"GO:0002889","regulation of immunoglobulin mediated immune response","BP",0.170464543856383,0.296518197257008,0.527948648924347,2.17550729797081,1.42478532810347,3,56,"7"
