"GOID","Term","Class","Pvalue","p.adj","nlog10p.adj","OddsRatio","ExpCount","Count","Size","cluster"
"GO:0071392","cellular response to estradiol stimulus","BP",0.173037068143033,0.276364917405588,0.558517088447573,5.44463818657367,0.189335312201845,1,38,"7"
"GO:0071604","transforming growth factor beta production","BP",0.173037068143033,0.276364917405588,0.558517088447573,5.44463818657367,0.189335312201845,1,38,"7"
"GO:1903131","mononuclear cell differentiation","BP",0.173037068143033,0.276364917405588,0.558517088447573,5.44463818657367,0.189335312201845,1,38,"7"
"GO:2000144","positive regulation of DNA-templated transcription, initiation","BP",0.173037068143033,0.276364917405588,0.558517088447573,5.44463818657367,0.189335312201845,1,38,"7"
"GO:2000403","positive regulation of lymphocyte migration","BP",0.173037068143033,0.276364917405588,0.558517088447573,5.44463818657367,0.189335312201845,1,38,"7"
"GO:0072593","reactive oxygen species metabolic process","BP",0.173579911030933,0.277016610244691,0.557494189342281,2.13846153846154,1.43496236616135,3,288,"7"
"GO:0061041","regulation of wound healing","BP",0.173610290618468,0.277016610244691,0.557494189342281,2.71709950393931,0.75235874059154,2,151,"7"
"GO:0044248","cellular catabolic process","BP",0.173723168830549,0.277064911201931,0.557418471822598,1.35915039691053,11.5394890278808,15,2316,"7"
"GO:0043066","negative regulation of apoptotic process","BP",0.173969399274039,0.277325743899774,0.557009813384043,1.57567049808429,4.57892505035514,7,919,"7"
"GO:0001837","epithelial to mesenchymal transition","BP",0.175386512334648,0.279186693104133,0.554105285365385,2.69884057971014,0.757341248807378,2,152,"7"
"GO:0050684","regulation of mRNA processing","BP",0.175386512334648,0.279186693104133,0.554105285365385,2.69884057971014,0.757341248807378,2,152,"7"
"GO:1903169","regulation of calcium ion transmembrane transport","BP",0.175386512334648,0.279186693104133,0.554105285365385,2.69884057971014,0.757341248807378,2,152,"7"
"GO:0055085","transmembrane transport","BP",0.176263210701617,0.279761709471153,0.5532117269541,1.42432558770753,8.01685571928337,11,1609,"7"
"GO:0031401","positive regulation of protein modification process","BP",0.176560791098679,0.279761709471153,0.5532117269541,1.48040937045209,6.28792536838758,9,1262,"7"
"GO:0001678","cellular glucose homeostasis","BP",0.177165707186611,0.279761709471153,0.5532117269541,2.680823495537,0.762323757023216,2,153,"7"
"GO:0045834","positive regulation of lipid metabolic process","BP",0.177165707186611,0.279761709471153,0.5532117269541,2.680823495537,0.762323757023216,2,153,"7"
"GO:0071774","response to fibroblast growth factor","BP",0.177165707186611,0.279761709471153,0.5532117269541,2.680823495537,0.762323757023216,2,153,"7"
"GO:0001662","behavioral fear response","BP",0.177165733725918,0.279761709471153,0.5532117269541,5.3010752688172,0.194317820417683,1,39,"7"
"GO:0007190","activation of adenylate cyclase activity","BP",0.177165733725918,0.279761709471153,0.5532117269541,5.3010752688172,0.194317820417683,1,39,"7"
"GO:0014037","Schwann cell differentiation","BP",0.177165733725918,0.279761709471153,0.5532117269541,5.3010752688172,0.194317820417683,1,39,"7"
"GO:0014741","negative regulation of muscle hypertrophy","BP",0.177165733725918,0.279761709471153,0.5532117269541,5.3010752688172,0.194317820417683,1,39,"7"
"GO:0016601","Rac protein signal transduction","BP",0.177165733725918,0.279761709471153,0.5532117269541,5.3010752688172,0.194317820417683,1,39,"7"
"GO:0035886","vascular associated smooth muscle cell differentiation","BP",0.177165733725918,0.279761709471153,0.5532117269541,5.3010752688172,0.194317820417683,1,39,"7"
"GO:0038179","neurotrophin signaling pathway","BP",0.177165733725918,0.279761709471153,0.5532117269541,5.3010752688172,0.194317820417683,1,39,"7"
"GO:0046329","negative regulation of JNK cascade","BP",0.177165733725918,0.279761709471153,0.5532117269541,5.3010752688172,0.194317820417683,1,39,"7"
"GO:0051931","regulation of sensory perception","BP",0.177165733725918,0.279761709471153,0.5532117269541,5.3010752688172,0.194317820417683,1,39,"7"
"GO:0060416","response to growth hormone","BP",0.177165733725918,0.279761709471153,0.5532117269541,5.3010752688172,0.194317820417683,1,39,"7"
"GO:0071709","membrane assembly","BP",0.177165733725918,0.279761709471153,0.5532117269541,5.3010752688172,0.194317820417683,1,39,"7"
"GO:2000249","regulation of actin cytoskeleton reorganization","BP",0.177165733725918,0.279761709471153,0.5532117269541,5.3010752688172,0.194317820417683,1,39,"7"
"GO:0006629","lipid metabolic process","BP",0.177684688030404,0.280449149954812,0.552145872004951,1.44700837588013,7.15986430615923,10,1437,"7"
"GO:0010977","negative regulation of neuron projection development","BP",0.178947802543474,0.282309938725688,0.549273832240101,2.66304347826087,0.767306265239054,2,154,"7"
"GO:0009058","biosynthetic process","BP",0.180231060453115,0.284108884284876,0.546515185370449,1.24237177861341,31.3399766776211,36,6290,"7"
"GO:0048754","branching morphogenesis of an epithelial tube","BP",0.180732726409708,0.284108884284876,0.546515185370449,2.64549587951122,0.772288773454892,2,155,"7"
"GO:0001933","negative regulation of protein phosphorylation","BP",0.180781034724818,0.284108884284876,0.546515185370449,1.85171717171717,2.21223364783208,4,444,"7"
"GO:0002209","behavioral defense response","BP",0.181274004880631,0.284108884284876,0.546515185370449,5.16487455197133,0.199300328633521,1,40,"7"
"GO:0009187","cyclic nucleotide metabolic process","BP",0.181274004880631,0.284108884284876,0.546515185370449,5.16487455197133,0.199300328633521,1,40,"7"
"GO:0030488","tRNA methylation","BP",0.181274004880631,0.284108884284876,0.546515185370449,5.16487455197133,0.199300328633521,1,40,"7"
"GO:0030501","positive regulation of bone mineralization","BP",0.181274004880631,0.284108884284876,0.546515185370449,5.16487455197133,0.199300328633521,1,40,"7"
"GO:0040036","regulation of fibroblast growth factor receptor signaling pathway","BP",0.181274004880631,0.284108884284876,0.546515185370449,5.16487455197133,0.199300328633521,1,40,"7"
"GO:0043403","skeletal muscle tissue regeneration","BP",0.181274004880631,0.284108884284876,0.546515185370449,5.16487455197133,0.199300328633521,1,40,"7"
"GO:0043902","positive regulation of multi-organism process","BP",0.181274004880631,0.284108884284876,0.546515185370449,5.16487455197133,0.199300328633521,1,40,"7"
"GO:0045746","negative regulation of Notch signaling pathway","BP",0.181274004880631,0.284108884284876,0.546515185370449,5.16487455197133,0.199300328633521,1,40,"7"
"GO:0090184","positive regulation of kidney development","BP",0.181274004880631,0.284108884284876,0.546515185370449,5.16487455197133,0.199300328633521,1,40,"7"
"GO:1901381","positive regulation of potassium ion transmembrane transport","BP",0.181274004880631,0.284108884284876,0.546515185370449,5.16487455197133,0.199300328633521,1,40,"7"
"GO:1903427","negative regulation of reactive oxygen species biosynthetic process","BP",0.181274004880631,0.284108884284876,0.546515185370449,5.16487455197133,0.199300328633521,1,40,"7"
"GO:0045936","negative regulation of phosphate metabolic process","BP",0.181449047699524,0.284250399805794,0.546298915792988,1.71033067961531,2.99946994593449,5,602,"7"
"GO:0010563","negative regulation of phosphorus metabolic process","BP",0.182292476491419,0.285438359548188,0.544487663244334,1.70737664875427,3.00445245415032,5,603,"7"
"GO:0006865","amino acid transport","BP",0.182520407420717,0.285528659743044,0.544350293219997,2.62817617165443,0.77727128167073,2,156,"7"
"GO:0043484","regulation of RNA splicing","BP",0.182520407420717,0.285528659743044,0.544350293219997,2.62817617165443,0.77727128167073,2,156,"7"
"GO:0002694","regulation of leukocyte activation","BP",0.183983810838683,0.287683776947759,0.541084628136511,1.70149812734082,3.014417470582,5,605,"7"
"GO:0001941","postsynaptic membrane organization","BP",0.185361981271856,0.288092717880355,0.540467719242491,5.03548387096774,0.204282836849359,1,41,"7"
"GO:0007212","dopamine receptor signaling pathway","BP",0.185361981271856,0.288092717880355,0.540467719242491,5.03548387096774,0.204282836849359,1,41,"7"
"GO:0007618","mating","BP",0.185361981271856,0.288092717880355,0.540467719242491,5.03548387096774,0.204282836849359,1,41,"7"
"GO:0033574","response to testosterone","BP",0.185361981271856,0.288092717880355,0.540467719242491,5.03548387096774,0.204282836849359,1,41,"7"
"GO:0035136","forelimb morphogenesis","BP",0.185361981271856,0.288092717880355,0.540467719242491,5.03548387096774,0.204282836849359,1,41,"7"
"GO:0035337","fatty-acyl-CoA metabolic process","BP",0.185361981271856,0.288092717880355,0.540467719242491,5.03548387096774,0.204282836849359,1,41,"7"
"GO:0042596","fear response","BP",0.185361981271856,0.288092717880355,0.540467719242491,5.03548387096774,0.204282836849359,1,41,"7"
"GO:0048286","lung alveolus development","BP",0.185361981271856,0.288092717880355,0.540467719242491,5.03548387096774,0.204282836849359,1,41,"7"
"GO:0050832","defense response to fungus","BP",0.185361981271856,0.288092717880355,0.540467719242491,5.03548387096774,0.204282836849359,1,41,"7"
"GO:0051354","negative regulation of oxidoreductase activity","BP",0.185361981271856,0.288092717880355,0.540467719242491,5.03548387096774,0.204282836849359,1,41,"7"
"GO:0051693","actin filament capping","BP",0.185361981271856,0.288092717880355,0.540467719242491,5.03548387096774,0.204282836849359,1,41,"7"
"GO:0071985","multivesicular body sorting pathway","BP",0.185361981271856,0.288092717880355,0.540467719242491,5.03548387096774,0.204282836849359,1,41,"7"
"GO:0099622","cardiac muscle cell membrane repolarization","BP",0.185361981271856,0.288092717880355,0.540467719242491,5.03548387096774,0.204282836849359,1,41,"7"
"GO:0043254","regulation of protein-containing complex assembly","BP",0.185753512699026,0.288567522738551,0.539752548811207,1.83041198501873,2.23714618891127,4,449,"7"
"GO:0030203","glycosaminoglycan metabolic process","BP",0.186103758547085,0.288844056532589,0.5393365643928,2.59420289855072,0.787236298102406,2,158,"7"
"GO:0050729","positive regulation of inflammatory response","BP",0.186103758547085,0.288844056532589,0.5393365643928,2.59420289855072,0.787236298102406,2,158,"7"
"GO:0050778","positive regulation of immune response","BP",0.187243185274674,0.290478095934901,0.536886610858025,1.60271777830525,3.84649634262695,6,772,"7"
"GO:0032675","regulation of interleukin-6 production","BP",0.187899289048606,0.291092016382921,0.535969705548443,2.57754084741069,0.792218806318244,2,159,"7"
"GO:1902107","positive regulation of leukocyte differentiation","BP",0.187899289048606,0.291092016382921,0.535969705548443,2.57754084741069,0.792218806318244,2,159,"7"
"GO:1902600","proton transmembrane transport","BP",0.187899289048606,0.291092016382921,0.535969705548443,2.57754084741069,0.792218806318244,2,159,"7"
"GO:0043069","negative regulation of programmed cell death","BP",0.188054298767617,0.291197653770355,0.535812128530337,1.53839425410553,4.68355772288773,7,940,"7"
"GO:0051258","protein polymerization","BP",0.188482891271137,0.291711396705564,0.535046603344322,2.05072705072705,1.4947524647514,3,300,"7"
"GO:0051234","establishment of localization","BP",0.188578004845291,0.291711396705564,0.535046603344322,1.24389137976809,26.6663839711651,31,5352,"7"
"GO:0001709","cell fate determination","BP",0.189429762082504,0.291711396705564,0.535046603344322,4.91240493050092,0.209265345065197,1,42,"7"
"GO:0021795","cerebral cortex cell migration","BP",0.189429762082504,0.291711396705564,0.535046603344322,4.91240493050092,0.209265345065197,1,42,"7"
"GO:0021983","pituitary gland development","BP",0.189429762082504,0.291711396705564,0.535046603344322,4.91240493050092,0.209265345065197,1,42,"7"
"GO:0046006","regulation of activated T cell proliferation","BP",0.189429762082504,0.291711396705564,0.535046603344322,4.91240493050092,0.209265345065197,1,42,"7"
"GO:0051602","response to electrical stimulus","BP",0.189429762082504,0.291711396705564,0.535046603344322,4.91240493050092,0.209265345065197,1,42,"7"
"GO:0072595","maintenance of protein localization in organelle","BP",0.189429762082504,0.291711396705564,0.535046603344322,4.91240493050092,0.209265345065197,1,42,"7"
"GO:0090279","regulation of calcium ion import","BP",0.189429762082504,0.291711396705564,0.535046603344322,4.91240493050092,0.209265345065197,1,42,"7"
"GO:1900371","regulation of purine nucleotide biosynthetic process","BP",0.189429762082504,0.291711396705564,0.535046603344322,4.91240493050092,0.209265345065197,1,42,"7"
"GO:1902622","regulation of neutrophil migration","BP",0.189429762082504,0.291711396705564,0.535046603344322,4.91240493050092,0.209265345065197,1,42,"7"
"GO:1904037","positive regulation of epithelial cell apoptotic process","BP",0.189429762082504,0.291711396705564,0.535046603344322,4.91240493050092,0.209265345065197,1,42,"7"
"GO:0006464","cellular protein modification process","BP",0.190272305168301,0.292740051162606,0.533517855601803,1.26171393768254,20.9913071133256,25,4213,"7"
"GO:0036211","protein modification process","BP",0.190272305168301,0.292740051162606,0.533517855601803,1.26171393768254,20.9913071133256,25,4213,"7"
"GO:0007389","pattern specification process","BP",0.191779867749352,0.294924198272043,0.530289592504581,1.80546932742055,2.2670412382063,4,455,"7"
"GO:0044238","primary metabolic process","BP",0.192072481033798,0.295238818234353,0.529826541711325,1.23348932296242,55.3506837697445,60,11109,"7"
"GO:1903522","regulation of blood circulation","BP",0.192260467998316,0.295392400213628,0.52960068230688,2.02989010989011,1.50969998939892,3,303,"7"
"GO:0019932","second-messenger-mediated signaling","BP",0.192790390360138,0.295637063297351,0.529241120424383,1.80137659783677,2.27202374642214,4,456,"7"
"GO:0019827","stem cell population maintenance","BP",0.193300475508381,0.295637063297351,0.529241120424383,2.52880434782609,0.807166330965759,2,162,"7"
"GO:1902652","secondary alcohol metabolic process","BP",0.193300475508381,0.295637063297351,0.529241120424383,2.52880434782609,0.807166330965759,2,162,"7"
"GO:1903305","regulation of regulated secretory pathway","BP",0.193300475508381,0.295637063297351,0.529241120424383,2.52880434782609,0.807166330965759,2,162,"7"
"GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","BP",0.193477446016007,0.295637063297351,0.529241120424383,4.79518689196109,0.214247853281035,1,43,"7"
"GO:0030808","regulation of nucleotide biosynthetic process","BP",0.193477446016007,0.295637063297351,0.529241120424383,4.79518689196109,0.214247853281035,1,43,"7"
"GO:0045124","regulation of bone resorption","BP",0.193477446016007,0.295637063297351,0.529241120424383,4.79518689196109,0.214247853281035,1,43,"7"
"GO:0045773","positive regulation of axon extension","BP",0.193477446016007,0.295637063297351,0.529241120424383,4.79518689196109,0.214247853281035,1,43,"7"
"GO:0045823","positive regulation of heart contraction","BP",0.193477446016007,0.295637063297351,0.529241120424383,4.79518689196109,0.214247853281035,1,43,"7"
"GO:0071364","cellular response to epidermal growth factor stimulus","BP",0.193477446016007,0.295637063297351,0.529241120424383,4.79518689196109,0.214247853281035,1,43,"7"
"GO:1903146","regulation of autophagy of mitochondrion","BP",0.193477446016007,0.295637063297351,0.529241120424383,4.79518689196109,0.214247853281035,1,43,"7"
"GO:2000648","positive regulation of stem cell proliferation","BP",0.193477446016007,0.295637063297351,0.529241120424383,4.79518689196109,0.214247853281035,1,43,"7"
"GO:0010467","gene expression","BP",0.193805477953175,0.296003448567827,0.528703229193584,1.22509312831893,34.4839393618149,39,6921,"7"
"GO:0007088","regulation of mitotic nuclear division","BP",0.195105510408749,0.2975824838158,0.526392635646398,2.51296246286794,0.812148839181597,2,163,"7"
"GO:0031214","biomineral tissue development","BP",0.195105510408749,0.2975824838158,0.526392635646398,2.51296246286794,0.812148839181597,2,163,"7"
"GO:0110148","biomineralization","BP",0.195105510408749,0.2975824838158,0.526392635646398,2.51296246286794,0.812148839181597,2,163,"7"
"GO:0044093","positive regulation of molecular function","BP",0.196244835926085,0.299184172589131,0.524061385202688,1.36805873020141,9.09806000212022,12,1826,"7"
"GO:0043535","regulation of blood vessel endothelial cell migration","BP",0.196912753730283,0.299201540368358,0.524036174939407,2.49731615673645,0.817131347397435,2,164,"7"
"GO:0098727","maintenance of cell number","BP",0.196912753730283,0.299201540368358,0.524036174939407,2.49731615673645,0.817131347397435,2,164,"7"
"GO:0017145","stem cell division","BP",0.197505131298612,0.299201540368358,0.524036174939407,4.6834208552138,0.219230361496873,1,44,"7"
"GO:0030835","negative regulation of actin filament depolymerization","BP",0.197505131298612,0.299201540368358,0.524036174939407,4.6834208552138,0.219230361496873,1,44,"7"
"GO:0032965","regulation of collagen biosynthetic process","BP",0.197505131298612,0.299201540368358,0.524036174939407,4.6834208552138,0.219230361496873,1,44,"7"
"GO:0033003","regulation of mast cell activation","BP",0.197505131298612,0.299201540368358,0.524036174939407,4.6834208552138,0.219230361496873,1,44,"7"
"GO:0042181","ketone biosynthetic process","BP",0.197505131298612,0.299201540368358,0.524036174939407,4.6834208552138,0.219230361496873,1,44,"7"
"GO:0044060","regulation of endocrine process","BP",0.197505131298612,0.299201540368358,0.524036174939407,4.6834208552138,0.219230361496873,1,44,"7"
"GO:0044091","membrane biogenesis","BP",0.197505131298612,0.299201540368358,0.524036174939407,4.6834208552138,0.219230361496873,1,44,"7"
"GO:0045684","positive regulation of epidermis development","BP",0.197505131298612,0.299201540368358,0.524036174939407,4.6834208552138,0.219230361496873,1,44,"7"
"GO:0060612","adipose tissue development","BP",0.197505131298612,0.299201540368358,0.524036174939407,4.6834208552138,0.219230361496873,1,44,"7"
"GO:0085029","extracellular matrix assembly","BP",0.197505131298612,0.299201540368358,0.524036174939407,4.6834208552138,0.219230361496873,1,44,"7"
"GO:1905521","regulation of macrophage migration","BP",0.197505131298612,0.299201540368358,0.524036174939407,4.6834208552138,0.219230361496873,1,44,"7"
"GO:2000404","regulation of T cell migration","BP",0.197505131298612,0.299201540368358,0.524036174939407,4.6834208552138,0.219230361496873,1,44,"7"
"GO:0006996","organelle organization","BP",0.198719395134038,0.30090512473118,0.521570415704518,1.25657483669412,20.1691932577123,24,4048,"7"
"GO:0034599","cellular response to oxidative stress","BP",0.20114916430495,0.303490938121385,0.51785427191206,1.98285427927122,1.54457754690978,3,310,"7"
"GO:0001974","blood vessel remodeling","BP",0.201512915681671,0.303490938121385,0.51785427191206,4.57673509286413,0.224212869712711,1,45,"7"
"GO:0006775","fat-soluble vitamin metabolic process","BP",0.201512915681671,0.303490938121385,0.51785427191206,4.57673509286413,0.224212869712711,1,45,"7"
"GO:0007520","myoblast fusion","BP",0.201512915681671,0.303490938121385,0.51785427191206,4.57673509286413,0.224212869712711,1,45,"7"
"GO:0034105","positive regulation of tissue remodeling","BP",0.201512915681671,0.303490938121385,0.51785427191206,4.57673509286413,0.224212869712711,1,45,"7"
"GO:0043114","regulation of vascular permeability","BP",0.201512915681671,0.303490938121385,0.51785427191206,4.57673509286413,0.224212869712711,1,45,"7"
"GO:0045214","sarcomere organization","BP",0.201512915681671,0.303490938121385,0.51785427191206,4.57673509286413,0.224212869712711,1,45,"7"
"GO:0045616","regulation of keratinocyte differentiation","BP",0.201512915681671,0.303490938121385,0.51785427191206,4.57673509286413,0.224212869712711,1,45,"7"
"GO:0060443","mammary gland morphogenesis","BP",0.201512915681671,0.303490938121385,0.51785427191206,4.57673509286413,0.224212869712711,1,45,"7"
"GO:0090311","regulation of protein deacetylation","BP",0.201512915681671,0.303490938121385,0.51785427191206,4.57673509286413,0.224212869712711,1,45,"7"
"GO:0098815","modulation of excitatory postsynaptic potential","BP",0.201512915681671,0.303490938121385,0.51785427191206,4.57673509286413,0.224212869712711,1,45,"7"
"GO:1903214","regulation of protein targeting to mitochondrion","BP",0.201512915681671,0.303490938121385,0.51785427191206,4.57673509286413,0.224212869712711,1,45,"7"
"GO:0010558","negative regulation of macromolecule biosynthetic process","BP",0.20222716339236,0.304429939864442,0.516512638108745,1.37709088782314,8.26598113007527,11,1659,"7"
"GO:0034250","positive regulation of cellular amide metabolic process","BP",0.202347078356477,0.30445765112375,0.516473107505098,2.45151515151515,0.832078872044949,2,167,"7"
"GO:0060326","cell chemotaxis","BP",0.202427120454968,0.30445765112375,0.516473107505098,1.97630940488083,1.54956005512562,3,311,"7"
"GO:0010557","positive regulation of macromolecule biosynthetic process","BP",0.203863104588736,0.306479987803953,0.513597878307268,1.35563882702796,9.17279762535779,12,1841,"7"
"GO:0009451","RNA modification","BP",0.204162502422262,0.306792577564635,0.513155151769065,2.43661602933473,0.837061380260787,2,168,"7"
"GO:0071345","cellular response to cytokine stimulus","BP",0.204780197229903,0.307582974253962,0.512037707856944,1.455055253175,5.66012933319199,8,1136,"7"
"GO:0014014","negative regulation of gliogenesis","BP",0.205500896443901,0.30770089583609,0.511871239351812,4.47479091995221,0.229195377928549,1,46,"7"
"GO:0031641","regulation of myelination","BP",0.205500896443901,0.30770089583609,0.511871239351812,4.47479091995221,0.229195377928549,1,46,"7"
"GO:0032570","response to progesterone","BP",0.205500896443901,0.30770089583609,0.511871239351812,4.47479091995221,0.229195377928549,1,46,"7"
"GO:0044275","cellular carbohydrate catabolic process","BP",0.205500896443901,0.30770089583609,0.511871239351812,4.47479091995221,0.229195377928549,1,46,"7"
"GO:0061028","establishment of endothelial barrier","BP",0.205500896443901,0.30770089583609,0.511871239351812,4.47479091995221,0.229195377928549,1,46,"7"
"GO:1900744","regulation of p38MAPK cascade","BP",0.205500896443901,0.30770089583609,0.511871239351812,4.47479091995221,0.229195377928549,1,46,"7"
"GO:2000142","regulation of DNA-templated transcription, initiation","BP",0.205500896443901,0.30770089583609,0.511871239351812,4.47479091995221,0.229195377928549,1,46,"7"
"GO:0061025","membrane fusion","BP",0.205979811349671,0.308280360226147,0.51105414221186,2.42189533975527,0.842043888476625,2,169,"7"
"GO:0032635","interleukin-6 production","BP",0.207798942158937,0.310541041518486,0.507880994755914,2.40734989648033,0.847026396692463,2,170,"7"
"GO:0032874","positive regulation of stress-activated MAPK cascade","BP",0.207798942158937,0.310541041518486,0.507880994755914,2.40734989648033,0.847026396692463,2,170,"7"
"GO:0034614","cellular response to reactive oxygen species","BP",0.207798942158937,0.310541041518486,0.507880994755914,2.40734989648033,0.847026396692463,2,170,"7"
"GO:0006378","mRNA polyadenylation","BP",0.20946917039365,0.310541041518486,0.507880994755914,4.37727910238429,0.234177886144387,1,47,"7"
"GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","BP",0.20946917039365,0.310541041518486,0.507880994755914,4.37727910238429,0.234177886144387,1,47,"7"
"GO:0008542","visual learning","BP",0.20946917039365,0.310541041518486,0.507880994755914,4.37727910238429,0.234177886144387,1,47,"7"
"GO:0030574","collagen catabolic process","BP",0.20946917039365,0.310541041518486,0.507880994755914,4.37727910238429,0.234177886144387,1,47,"7"
"GO:0035850","epithelial cell differentiation involved in kidney development","BP",0.20946917039365,0.310541041518486,0.507880994755914,4.37727910238429,0.234177886144387,1,47,"7"
"GO:0042551","neuron maturation","BP",0.20946917039365,0.310541041518486,0.507880994755914,4.37727910238429,0.234177886144387,1,47,"7"
"GO:0043268","positive regulation of potassium ion transport","BP",0.20946917039365,0.310541041518486,0.507880994755914,4.37727910238429,0.234177886144387,1,47,"7"
"GO:0043300","regulation of leukocyte degranulation","BP",0.20946917039365,0.310541041518486,0.507880994755914,4.37727910238429,0.234177886144387,1,47,"7"
"GO:0043303","mast cell degranulation","BP",0.20946917039365,0.310541041518486,0.507880994755914,4.37727910238429,0.234177886144387,1,47,"7"
"GO:0045776","negative regulation of blood pressure","BP",0.20946917039365,0.310541041518486,0.507880994755914,4.37727910238429,0.234177886144387,1,47,"7"
"GO:0046638","positive regulation of alpha-beta T cell differentiation","BP",0.20946917039365,0.310541041518486,0.507880994755914,4.37727910238429,0.234177886144387,1,47,"7"
"GO:0048483","autonomic nervous system development","BP",0.20946917039365,0.310541041518486,0.507880994755914,4.37727910238429,0.234177886144387,1,47,"7"
"GO:0050919","negative chemotaxis","BP",0.20946917039365,0.310541041518486,0.507880994755914,4.37727910238429,0.234177886144387,1,47,"7"
"GO:0051150","regulation of smooth muscle cell differentiation","BP",0.20946917039365,0.310541041518486,0.507880994755914,4.37727910238429,0.234177886144387,1,47,"7"
"GO:0060986","endocrine hormone secretion","BP",0.20946917039365,0.310541041518486,0.507880994755914,4.37727910238429,0.234177886144387,1,47,"7"
"GO:0120163","negative regulation of cold-induced thermogenesis","BP",0.20946917039365,0.310541041518486,0.507880994755914,4.37727910238429,0.234177886144387,1,47,"7"
"GO:1904738","vascular associated smooth muscle cell migration","BP",0.20946917039365,0.310541041518486,0.507880994755914,4.37727910238429,0.234177886144387,1,47,"7"
"GO:1904752","regulation of vascular associated smooth muscle cell migration","BP",0.20946917039365,0.310541041518486,0.507880994755914,4.37727910238429,0.234177886144387,1,47,"7"
"GO:0030307","positive regulation of cell growth","BP",0.209619832438238,0.310541041518486,0.507880994755914,2.39297658862876,0.852008904908301,2,171,"7"
"GO:0051302","regulation of cell division","BP",0.209619832438238,0.310541041518486,0.507880994755914,2.39297658862876,0.852008904908301,2,171,"7"
"GO:0006954","inflammatory response","BP",0.21114863599981,0.312555928386978,0.505072259226916,1.53772670240675,4.00095409731793,6,803,"7"
"GO:0045892","negative regulation of transcription, DNA-templated","BP",0.211410078045983,0.312555928386978,0.505072259226916,1.40907460545194,6.58189335312202,9,1321,"7"
"GO:0006022","aminoglycan metabolic process","BP",0.21144242033971,0.312555928386978,0.505072259226916,2.37877237851662,0.856991413124139,2,172,"7"
"GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","BP",0.21144242033971,0.312555928386978,0.505072259226916,2.37877237851662,0.856991413124139,2,172,"7"
"GO:0009416","response to light stimulus","BP",0.212719452178146,0.312555928386978,0.505072259226916,1.92544164696063,1.58942012085233,3,319,"7"
"GO:0006633","fatty acid biosynthetic process","BP",0.21326664457547,0.312555928386978,0.505072259226916,2.36473429951691,0.861973921339977,2,173,"7"
"GO:0006937","regulation of muscle contraction","BP",0.21326664457547,0.312555928386978,0.505072259226916,2.36473429951691,0.861973921339977,2,173,"7"
"GO:0050954","sensory perception of mechanical stimulus","BP",0.21326664457547,0.312555928386978,0.505072259226916,2.36473429951691,0.861973921339977,2,173,"7"
"GO:0002279","mast cell activation involved in immune response","BP",0.213417833871146,0.312555928386978,0.505072259226916,4.28391672386182,0.239160394360225,1,48,"7"
"GO:0009409","response to cold","BP",0.213417833871146,0.312555928386978,0.505072259226916,4.28391672386182,0.239160394360225,1,48,"7"
"GO:0010799","regulation of peptidyl-threonine phosphorylation","BP",0.213417833871146,0.312555928386978,0.505072259226916,4.28391672386182,0.239160394360225,1,48,"7"
"GO:0014911","positive regulation of smooth muscle cell migration","BP",0.213417833871146,0.312555928386978,0.505072259226916,4.28391672386182,0.239160394360225,1,48,"7"
"GO:0031952","regulation of protein autophosphorylation","BP",0.213417833871146,0.312555928386978,0.505072259226916,4.28391672386182,0.239160394360225,1,48,"7"
"GO:0032648","regulation of interferon-beta production","BP",0.213417833871146,0.312555928386978,0.505072259226916,4.28391672386182,0.239160394360225,1,48,"7"
"GO:0032784","regulation of DNA-templated transcription, elongation","BP",0.213417833871146,0.312555928386978,0.505072259226916,4.28391672386182,0.239160394360225,1,48,"7"
"GO:0033628","regulation of cell adhesion mediated by integrin","BP",0.213417833871146,0.312555928386978,0.505072259226916,4.28391672386182,0.239160394360225,1,48,"7"
"GO:0043631","RNA polyadenylation","BP",0.213417833871146,0.312555928386978,0.505072259226916,4.28391672386182,0.239160394360225,1,48,"7"
"GO:0045601","regulation of endothelial cell differentiation","BP",0.213417833871146,0.312555928386978,0.505072259226916,4.28391672386182,0.239160394360225,1,48,"7"
"GO:0046461","neutral lipid catabolic process","BP",0.213417833871146,0.312555928386978,0.505072259226916,4.28391672386182,0.239160394360225,1,48,"7"
"GO:0046464","acylglycerol catabolic process","BP",0.213417833871146,0.312555928386978,0.505072259226916,4.28391672386182,0.239160394360225,1,48,"7"
"GO:0048701","embryonic cranial skeleton morphogenesis","BP",0.213417833871146,0.312555928386978,0.505072259226916,4.28391672386182,0.239160394360225,1,48,"7"
"GO:0055010","ventricular cardiac muscle tissue morphogenesis","BP",0.213417833871146,0.312555928386978,0.505072259226916,4.28391672386182,0.239160394360225,1,48,"7"
"GO:0070169","positive regulation of biomineral tissue development","BP",0.213417833871146,0.312555928386978,0.505072259226916,4.28391672386182,0.239160394360225,1,48,"7"
"GO:0090382","phagosome maturation","BP",0.213417833871146,0.312555928386978,0.505072259226916,4.28391672386182,0.239160394360225,1,48,"7"
"GO:0110151","positive regulation of biomineralization","BP",0.213417833871146,0.312555928386978,0.505072259226916,4.28391672386182,0.239160394360225,1,48,"7"
